date|text|time
29 Oct 2013|Bharti Airtel Q2 net seen down 7% at Rs 639 cr: KR Choksey|7.00 pm
29 Oct 2013|Bharti Q2 PAT seen up 12.1%, volume growth may disappoint|6.58 pm
29 Oct 2013|Bharti Airtel Q2 PAT may dip 51.4% at Rs 335 cr: MOST|11.46 am
27 Oct 2013|Airtel Digital TV launches set-top box for Rs 2,000 |2.10 pm
27 Oct 2013|Vodafone India to invest Rs 4,000-6,000 cr annually|1.59 pm
24 Oct 2013|Bharti Airtel unlikely to outperform, says Sukhani|5.51 pm
24 Oct 2013|Bharti Airtel board okays merger of subsidiary with itself|4.06 pm
24 Oct 2013|Buy Bharti Airtel, advises Sudarshan Sukhani|2.15 pm
24 Oct 2013|Bharti Airtel approves scheme of amalgamation of Airtel Broadband Services with itself|8.20 am
18 Oct 2013|Airtel completely acquires Qualcomm founded 4G company|4.47 pm
18 Oct 2013|Wireless Business Services becomes wholly owned subsidiary of Bharti Airtel|1.47 pm
17 Oct 2013|Buy Bharti Airtel, says Sudarshan Sukhani|10.09 am
16 Oct 2013|GSM mobile companies added 44 lakh new customers in Sept|5.42 pm
15 Oct 2013|Vodafone lines up $2 bn investment in India|7.16 pm
15 Oct 2013|Bharti Airtel's Q2 results on Oct 30, 2013|4.00 pm
14 Oct 2013|Airtel, RCom to start selling iPhone 5c, 5s from Nov 1|10.40 pm
13 Oct 2013|Airtel raises ISD rates up to 80 pc, Idea Cellular by 25 pc|3.57 pm
09 Oct 2013|Bharti ropes in ex-Walmart India head Raj Jain|5.37 pm
09 Oct 2013|Hold Bharti Airtel for long term: Mayuresh Joshi|5.27 pm
09 Oct 2013|SingTel considers hiking stake in Airtel: Sources |4.55 pm
09 Oct 2013|See 15-20% upside in Idea Cellular: IIFL|1.13 pm
09 Oct 2013|Buy Bharti Airtel: Sudarshan Sukhani|9.07 am
07 Oct 2013|'TRAI recos good; spectrum auction in Jan '14'|10.41 pm
04 Oct 2013|Bharti Airtel: Updates on outcome of AGM|6.04 pm
04 Oct 2013|Brokerage calls: Buy Sun Pharma, Tata Motors; sell Bharti|9.30 am
03 Oct 2013|Bharti to decide on fate of JV with Wal-Mart in Oct: Report|1.36 pm
03 Oct 2013|Exit Tata Comm, buy Bharti around Rs 275-280: Baliga|12.41 pm
03 Oct 2013|Nobody in India can buy Airtel: Sunil Mittal|9.51 am
30 Sep 2013|Airtel shareholders approve selling DCMS biz for Rs 177cr|6.57 pm
30 Sep 2013|Expect Bharti Airtel to decline 5-8%: B Krishnakumar|5.31 pm
30 Sep 2013|Traders suggest buying Bata, Bharti Airtel |1.58 pm
27 Sep 2013|Buy Bharti Airtel at around Rs 300-305, says SP Tulsian|5.31 pm
27 Sep 2013|Trading calls: What ICICI Direct and Karvy are recommending|11.56 am
26 Sep 2013|Deutsche's 10 picks to play the rural demand theme|9.30 am
25 Sep 2013|Trading calls: What brokerages are betting on|11.25 am
25 Sep 2013|Super Six buy/sell call for September 25|8.33 am
23 Sep 2013|Bharti Airtel may test Rs 326-330: SP Tulsian|10.57 am
20 Sep 2013|Super Six: Top chart picks for Friday|8.47 am
18 Sep 2013|Buy MRPL, Titan Industries, RComm, Apollo Tyres: Diwan|1.22 pm
17 Sep 2013|Bharti Airtel may test Rs 350-370, says Abhijit Paul|1.32 pm
16 Sep 2013|Buy Bharti Airtel, ICICI Bank: Sudarshan Sukhani|3.18 pm
15 Sep 2013|Telecom companies complain to ADGP|3.31 pm
10 Sep 2013|Book profits in Bharti, buy ITC & HUL: Shardul Kulkarni|5.46 pm
10 Sep 2013|Buy Bharti Airtel, says Sudarshan Sukhani|1.18 pm
06 Sep 2013|Book profits in Bharti Airtel, Idea best bet: Kulkarni|6.38 pm
06 Sep 2013|Brokerage calls: How to trade Sesa Goa, Ultratech, Bharti|9.43 am
05 Sep 2013|Bharti Airtel: Outcome of AGM|10.21 pm
05 Sep 2013|No intention to buy back Vodafone stake: Sunil Mittal|9.38 pm
05 Sep 2013|Avoid Bharti Airtel, says Sudarshan Sukhani|6.04 pm
04 Sep 2013|Sandeep Singal positive on Bharti Airtel, Idea Cellular|5.40 pm
03 Sep 2013|Buy Bharti Airtel; sell Reliance Communications: Angel|3.27 pm
02 Sep 2013|Super Six buy/sell call for September 02|8.27 am
30 Aug 2013|Buy Idea Cellular, Bharti Airtel on every dip: Gautam Shah|11.51 am
29 Aug 2013|Idea may get new licences soon|10.45 pm
29 Aug 2013|More upside in Idea; Bharti Airtel can test Rs 325: IIFL|3.22 pm
28 Aug 2013|Airtel appoints Faria as new CEO of Africa; Kohli to return|8.50 pm
23 Aug 2013|Reliance Industries, Bharti safe to buy: Atul Badkar|11.03 am
22 Aug 2013|Bharti Airtel may test Rs 335, says Nooresh Mirani|4.28 pm
22 Aug 2013|Sell Bharti Airtel, says Ambareesh Baliga|11.12 am
21 Aug 2013|Here's how brokerages are playing Sesa Goa, Voltas, Airtel|9.24 am
20 Aug 2013|Sell Bharti Airtel, Reliance Power: SP Tulsian|3.15 pm
20 Aug 2013|FMCG, pharma may fall more; bet on telecom: Nirmal Bang|10.31 am
16 Aug 2013|Banks may not fund spectrum buys if priced high: SBI|7.05 pm
16 Aug 2013|High spectrum cost may increase call rates by 50%: Telcos|11.28 am
16 Aug 2013|Sell Bharti Airtel 300 Puts: Amit Trivedi|10.30 am
16 Aug 2013|SingTel raises Bharti Airtel stake for $302.2 mn|9.14 am
13 Aug 2013|Bharti Airtel's AGM on September 05, 2013|1.51 pm
13 Aug 2013|Sunil Bharti Mittal's remuneration down 10% to Rs 22.55 cr|10.37 am
12 Aug 2013|Super Six stocks you can bet on August 12|9.28 am
08 Aug 2013|Buy Bharti Airtel 330 Calls, says Amit Trivedi|12.14 pm
06 Aug 2013|Barclays downgrades Reliance Comm to 'underweight'|1.23 pm
03 Aug 2013|Voda may have to sell $1bn Bharti stake under licence rules|4.48 pm
02 Aug 2013|Govt unveils new telecom licence norms|8.58 pm
02 Aug 2013|Buy Bharti Airtel, says Karan Mittal|3.03 pm
02 Aug 2013|ICICI Direct may upgrade Idea to buy; bullish on Airtel|1.15 pm
01 Aug 2013|Cabinet approves 100% FDI in telecom|10.38 pm
01 Aug 2013|Brokerages bullish on Bharti Airtel post April-June results|11.03 am
01 Aug 2013|SP Tulsian cautious on Bharti Airtel|8.40 am
31 Jul 2013|Airtel to completely acquire Qualcomm's 4G venture by 2014 |10.46 pm
31 Jul 2013|3G row: HC transfers pleas of Voda, Airtel, Idea to TDSAT|9.24 pm
31 Jul 2013|Book Profits in Bharti Airtel, says Sudarshan Sukhani|2.57 pm
31 Jul 2013|Bharti Airtel maintains FY14 capex guidance; DTH biz up 34%|11.24 am
31 Jul 2013|Buy Bharti Airtel on dips, says Sudarshan Sukhani|11.05 am
31 Jul 2013|Bharti Airtel: Outcome of board meeting|9.31 am
31 Jul 2013|Bharti Airtel Q1 net up 35.5% to Rs 689 cr, revenues down|9.23 am
30 Jul 2013|Bharti Airtel Q1 profit seen up 28% at Rs 650 cr QoQ: Poll|6.57 pm
30 Jul 2013|Bharti Airtel Q1 net may rise 48% at Rs 751.5 cr QoQ: Emkay|6.19 pm
30 Jul 2013|Bharti Q1 PAT seen up 47% at Rs 750 cr QoQ: Nirmal Bang|6.16 pm
30 Jul 2013|Bharti Q1 net may rise 99% at Rs 566 cr QoQ: KR Choksey|6.10 pm
30 Jul 2013|Bharti Airtel Q1 PAT may drop 58% to Rs 322 cr: MOST|6.01 pm
30 Jul 2013|Sell Bharti Airtel, says Siddharth Bhamre|2.26 pm
29 Jul 2013|Buy Bharti Airtel: Sudarshan Sukhani|11.22 am
29 Jul 2013|Super Six: Top chart picks for July 29|9.13 am
25 Jul 2013|Trading Calls: Sell L&T, Lupin, BPCL; buy BHEL|12.35 pm
24 Jul 2013|Buy Bharti Airtel, says Sudarshan Sukhani|6.56 pm
23 Jul 2013|Super Six short term picks for July 23|9.13 am
22 Jul 2013|Buy telecom stocks, says Dipen Sheth|2.37 pm
18 Jul 2013|Rel Comm halves 3G tariff; says adoption still suboptimal|6.50 pm
18 Jul 2013|Apollo Tyres-Cooper largest deal: Grant Thornton|6.13 pm
15 Jul 2013|Bharti Airtel Q1 results on July 31, 2013|4.56 pm
11 Jul 2013|Airtel to drag DoT to court for Rs 650 cr penalty notice|5.50 pm
11 Jul 2013|Bharti Airtel: Media Statement|12.40 pm
11 Jul 2013|Muted earnings growth likely in Q1FY14: Nirmal Bang|11.39 am
11 Jul 2013|Bharti Airtel to litigate telecom ministry's penalty notice|11.22 am
08 Jul 2013|Avoid Bharti Airtel, advises Tulsian|5.59 pm
08 Jul 2013|Zambia telecoms regulator takes Bharti to court|2.25 pm
08 Jul 2013|Bharti Airtel repays debt worth Rs 6,796 cr|12.44 pm
08 Jul 2013|Bharti Airtel retires Rs 6,796 crore debt|11.35 am
07 Jul 2013|DoT against another chance to Airtel on Rs 650 crore penalt|1.05 pm
05 Jul 2013|Don't short Bharti Airtel: Shardul Kulkarni|3.28 pm
05 Jul 2013|Bharti Airtel: Updates on outcome of EGM|11.16 am
05 Jul 2013|Vodafone, Idea, Airtel launch free incoming on roaming|9.23 am
04 Jul 2013|Bharti Airtel raises stake in Qualcomm's India venture|12.42 pm
04 Jul 2013|Buy Bharti Airtel, says Sudarshan Sukhani|11.55 am
04 Jul 2013|Bharti Airtel subscribes additional 2% stake in Qualcomm's India BWA entities|11.23 am
03 Jul 2013|Buy Bharti Airtel on dips, says Sudarshan Sukhani|9.57 am
03 Jul 2013|6 stock ideas to liven up your trade|8.58 am
02 Jul 2013|3G row: Vodafone urges DoT to withdraw show cause notice|7.21 pm
02 Jul 2013|Telecom commission approves 100% FDI in telecom service|6.36 pm
02 Jul 2013|Buy Reliance Comm, Idea, Bharti Airtel on dip: Sukhani|5.40 pm
02 Jul 2013|Buy Bharti Airtel, sell Canara Bank: Sudarshan Sukhani|4.15 pm
27 Jun 2013|Bearish on Tata Motors: Sudarshan Sukhani|10.40 am
26 Jun 2013|CDMA body questions EGoM move to seek TRAI suggestions|10.24 pm
26 Jun 2013|Airtel approaches telecom min to discuss penalty issue|9.58 pm
25 Jun 2013|Companies can refinance 3G payments via ECBs till FY14: RBI|9.07 pm
25 Jun 2013|Go long on Bharti Airtel, may go to Rs 300-305: Agarwal|3.40 pm
25 Jun 2013|Govt approves Rs 650 cr penalty on Bharti Airtel: Official|2.21 pm
24 Jun 2013|Airtel cuts base plan package for 4G services by 31%|4.23 pm
20 Jun 2013|Data market war: Idea slashes tariff by 90% in 8 circles |10.37 pm
19 Jun 2013|Airtel slashes data usage rates by 90% in Punjab, Haryana|9.25 pm
19 Jun 2013|Prefer Idea over Bharti: Kotak Institutional Equities|4.30 pm
19 Jun 2013|Bharti, Idea may follow Vodafone with 2G data tariff cut|3.09 pm
18 Jun 2013|EGoM likely to meet on June 26 to discuss spectrum auction|7.55 pm
18 Jun 2013|See more upside in Idea, Reliance Comm, Bharti: Sukhani|7.06 pm
18 Jun 2013|Go long in telecom stocks after consolidation: Sukhani|6.27 pm
18 Jun 2013|Exit Bharti Airtel, says Phani Sekhar|5.58 pm
18 Jun 2013|Exit Bharti Airtel around Rs 305: Madan|4.31 pm
17 Jun 2013|Buy Idea, Reliance Communications, Bharti Airtel: Sukhani|6.41 pm
28 May 2013|Airtel, Idea top telecom bets; like Britannia: PN Vijay|11.12 am
27 May 2013|Go long on Bharti Airtel, says SP Tulsian|7.34 pm
27 May 2013|Buy Bharti Airtel on decline: Sukhani|5.29 pm
27 May 2013|Reliance Communications up 4% on pre-paid call rates hike|10.45 am
24 May 2013|DoT moves Delhi HC against Idea Cellular|9.55 pm
24 May 2013|Buying opportunity seen in Bharti Airtel: Sukhani|8.09 pm
23 May 2013|Buy Bharti Airtel; target of Rs 325: IIFL|4.51 pm
21 May 2013|Bharti Airtel gets service tax notice of Rs 200 crore|8.25 pm
17 May 2013|Short Jain Irrigation, Bharti Airtel: SP Tulsian|8.26 pm
16 May 2013|Bharti Airtel can touch Rs 380-390: Sukhani|9.41 am
14 May 2013|UBS maintains target of Rs 420 on Bharti Airtel|5.57 pm
10 May 2013|Buy Bharti Airtel; target Rs 410: FinQuest Securities|11.18 am
09 May 2013|Bharti Airtel EGM on June 05, 2013|12.01 pm
08 May 2013|Go long in Bharti Airtel, says Sudarshan Sukhani|7.32 pm
08 May 2013|Bharti Airtel fixes book closure for dividend & AGM|6.16 pm
06 May 2013|Bharti remains strongest bet in telecom: Saurabh Mukherjea|4.48 pm
06 May 2013|Invest in Bharti Airtel: Sukhani|12.51 pm
03 May 2013|Buy Bharti Airtel on dips, says Sukhani|1.31 pm
03 May 2013|Analysts' take: How to trade Bharti Airtel post Q4 earnings|1.03 pm
03 May 2013|Bharti Airtel enters into binding agreement with Qatar Foundation Endowment|11.46 am
03 May 2013|Bharti Airtel issues 19.98 cr shares to Qatar Foundation|11.03 am
03 May 2013|Go long in Axis Bank, short Bharti Airtel: Trivedi|10.29 am
03 May 2013|Bharti Airtel to sell 5% stake to Qatar Foundation; shrs up|9.35 am
03 May 2013|Bharti Airtel to sell 5% stake to Qatar Foundation|9.30 am
02 May 2013|Airtel's Africa ops net loss widens to Rs 485 cr |9.28 pm
02 May 2013|Bharti Airtel may slip to Rs 300: SP Tulsian|6.35 pm
02 May 2013|Bharti Airtel's arm to buy remaining 30% stake of Warid in Airtel Bangladesh|2.00 pm
02 May 2013|Bharti Airtel board recommends dividend|1.18 pm
02 May 2013|Bharti Airtel has no plans to sell shares as of now: Exec|10.49 am
02 May 2013|Bharti Airtel Q4: Pricing stability returning in the market|10.23 am
02 May 2013|Bharti Airtel shares fall; Q4 profit below estimates|9.35 am
02 May 2013|Bharti Q4 disappoints, net up 79% to Rs 509 cr; stock down|9.24 am
01 May 2013|Bharti Infratel keen on tower biz with Reliance|1.37 pm
29 Apr 2013|3G row: HC asks Bharti Airtel to respond to BSNL's plea|9.16 pm
29 Apr 2013|Buy Titan Industries; short Bharti Airtel: SP Tulsian|7.44 pm
29 Apr 2013|Buy Bharti Airtel: Sudarshan Sukhani|12.17 pm
27 Apr 2013|Bharti Airtel may rise further by 4-5%: SP Tulsian|5.36 pm
26 Apr 2013|Buy Bharti Airtel on dips: Sukhani|5.56 pm
26 Apr 2013|Buy Bharti Airtel; avoid ONGC: Sukhani|5.52 pm
26 Apr 2013|Bharti Airtel a preferred pick: Sukhani|5.51 pm
26 Apr 2013|Prefer Idea Cellular for long term: Doctor|4.17 pm
25 Apr 2013|Bharti Airtel board to consider final dividend|1.00 pm
23 Apr 2013|Bharti Airtel in deal to buy rival Ugandan phone company|5.15 pm
23 Apr 2013|Bharti Airtel signs definitive agreement to fully acquire Warid Uganda|5.08 pm
23 Apr 2013|Bharti Airtel and Reliance Jio announce agreement for international data connectivity|12.15 pm
23 Apr 2013|Reliance Jio signs pact with Bharti for cable network|11.39 am
22 Apr 2013|Indian mobile services mkt to hit Rs 1.2tn in '13: Gartner|1.00 pm
18 Apr 2013|Positive on Tata Global, Century Textiles, Sintex: Tulsian|8.45 pm
18 Apr 2013|SP Tulsian cautious on Bharti Airtel|6.49 pm
17 Apr 2013|Go long in Bharti Airtel, says Sukhani|11.16 am
16 Apr 2013|Bharti Airtel FY13 results on May 02, 2013|1.28 pm
16 Apr 2013|Telecom Q4 revenue growth to be modest: Angel|12.35 pm
15 Apr 2013|Buy Bharti Airtel, says SP Tulsian|5.21 pm
14 Apr 2013|Bharti Airtel launches special international roaming packs|8.04 pm
11 Apr 2013|Bharti named bidder in race for Myanmar mobile licences|6.53 pm
11 Apr 2013|Bharti Airtel may correct to Rs 265: SP Tulsian|6.04 pm
11 Apr 2013|Bharti Airtel may slip to Rs 250: Kulkarni|4.37 pm
11 Apr 2013|SC order marginally negative for Bharti Airtel: Experts|4.15 pm
11 Apr 2013|SC restricts Bharti from adding new 3G customers in 7 zones|12.44 pm
08 Apr 2013|3G: SC asks DoT not to take coercive steps against Airtel|9.38 pm
08 Apr 2013|Supreme Court adjourns summon issued to Sunil Mittal |7.31 pm
08 Apr 2013|Bharti Airtel can move to Rs 298-300: SP Tulsian|6.29 pm
08 Apr 2013|Bharti Airtel, Idea Cellular good bets: Nadkarni|6.28 pm
08 Apr 2013|Sukhani downbeat on TVS Motors, Bharti Airtel|5.50 pm
08 Apr 2013|Bharti Airtel may correct to Rs 270: Tulsian|4.43 pm
08 Apr 2013|Bharti Airtel a top pick; target Rs 385: ICICI Direct|3.58 pm
08 Apr 2013|SC allows Bharti, Vodafone, Idea 3G pacts until April 11|3.53 pm
08 Apr 2013|Buy Bharti Airtel on dips: Sukhani|3.27 pm
08 Apr 2013|Buying opportunities seen in HUL, Bharti Airtel: Sukhani|3.23 pm
05 Apr 2013|Operators' duel short-lived; Indian telecom will soar: KPMG|10.49 pm
05 Apr 2013|Telcos likely to post higher margins in Q4: Barclays|9.12 pm
04 Apr 2013|Court sets aside earlier stay order on Bharti 3G pact ban|3.59 pm
04 Apr 2013|Bharti Airtel may slip to Rs 265: Thukral|12.54 pm
04 Apr 2013|Sell Bharti Airtel, says Sudarshan Sukhani|11.23 am
03 Apr 2013|Short DLF, Bharti Airtel: Sukhani|5.40 pm
02 Apr 2013|Airtel, Nokia tie-up for value added services in Africa|6.05 pm
31 Mar 2013|Rajan Bharti Mittal appointed president of ICC India|10.17 pm
30 Mar 2013|Did govt let telecom sector down? Chandrashekhar argues|4.04 pm
26 Mar 2013|Short Bharti Airtel around Rs 300-305: SP Tulsian|7.35 pm
26 Mar 2013|Bharti Airtel arm raises USD 500 mn, shares soar 3%|6.24 pm
26 Mar 2013|Bharti Airtel arm raises USD 500 mn|3.24 pm
26 Mar 2013|Bharti Airtel may slip further: Sukhani|3.23 pm
26 Mar 2013|Go short on HDFC Bank & Ultratech Cement: Angel Broking|10.39 am
26 Mar 2013|Bharti Airtel has target of Rs 230: Sukhani|9.38 am
23 Mar 2013|Vodafone India: no extension of permits in three key zones|12.34 pm
21 Mar 2013|Bharti Airtel has resistance at Rs 310: Mohindar|7.31 pm
21 Mar 2013|Remain invested in Bharti Airtel: Phani Sekhar|5.12 pm
21 Mar 2013|Bharti Airtel has strong resistance of Rs 325: Doctor|4.22 pm
21 Mar 2013|Bharti Airtel has strong support at Rs 280: Sukhani|4.14 pm
20 Mar 2013|Bharti looks attractive at current levels: Ambit Capital|4.04 pm
20 Mar 2013|Bharti Airtel shares technically vulnerable: analyst|1.56 pm
19 Mar 2013|No running away from summon: Memon on 2G trial case|9.11 pm
19 Mar 2013|Fresh summons will not hit telecos: KPMG on 2G trial case|8.40 pm
19 Mar 2013|Go long in Bharti Airtel around Rs 280: SP Tulsian|8.02 pm
19 Mar 2013|2G allocation case: Bharti, Essar to challenge court order|8.01 pm
19 Mar 2013|2G trial to impact Bharti Airtel's fortune: HP Ranina|6.53 pm
19 Mar 2013|Trial court summons Mittal, Ruia in 2G spectrum case|3.50 pm
19 Mar 2013|Bharti Airtel cracks as 2G trial court summons Sunil Mittal|3.14 pm
18 Mar 2013|Delhi HC stays penalty against Bharti; shares recover|1.29 pm
15 Mar 2013|Bharti Airtel shares fall on 3G roaming concerns|3.04 pm
15 Mar 2013|DoT orders Bharti to stop 3G roaming in 3 days, shares drop|1.26 pm
14 Mar 2013|Do not invest in Bharti Airtel: Sekhar|4.33 pm
14 Mar 2013|Telecom stocks look unattractive: Malkani|4.33 pm
14 Mar 2013|Bharti, Idea decline on govt show-cause notice|4.28 pm
14 Mar 2013|Sanju Verma picks SAIL; underweight on Bharti, Suzlon|4.00 pm
13 Mar 2013|Govt seeking $339 m from telcos in additional fees|6.26 pm
13 Mar 2013|Show-cause notice to 5 telcos for understating income: Govt|4.41 pm
13 Mar 2013|Bharti Airtel Nigeria buys 13.36% more in Airtel Network|4.00 pm
13 Mar 2013|Buy Bharti Airtel: Sukhani|3.48 pm
13 Mar 2013|Bharti Airtel's wholly owned subsidiary acquires additional equity stake in Airtel Networks|1.35 pm
12 Mar 2013|Will govt meet FY14 revenue target via spectrum sale?|10.49 am
11 Mar 2013|Indian cos invest USD 1.66 bn overseas in February|9.11 pm
09 Mar 2013|Tanzania to buy back Airtel's stake in state telecom firm|12.25 pm
08 Mar 2013|Bharti Airtel gains on Credit Suisse outperform report|10.09 am
07 Mar 2013|Bharti Airtel plans stake sale in satellite TV arm: Sources|10.12 pm
06 Mar 2013|Enter Bharti Airtel, Idea Cellular on decline: SP Tulsian|7.39 pm
06 Mar 2013|Buying opportunity seen in Idea, Bharti Airtel: Sukhani|7.35 pm
06 Mar 2013|Govt likely to get Rs 23,000 cr through one-time fee: Deora|5.50 pm
06 Mar 2013|Buy Bharti Airtel, target Rs 345-350: Sukhani|9.26 am
05 Mar 2013|Bharti Airtel: Pricing of USD 1 bn 5.125% guaranteed senior notes due 2023|3.34 pm
05 Mar 2013|Bharti Airtel down 1% on telecom ministry Rs 350cr fine|10.32 am
04 Mar 2013|Bharti Airtel hits overseas bond mkt, to raise USD 500 m|9.23 pm
04 Mar 2013|Telecom Minister approves Rs 350 cr fine on Bharti Airtel|8.30 pm
04 Mar 2013|Issue of senior unsecured guaranteed notes by Bharti Airtel's subsidiary|4.37 pm
27 Feb 2013|Buy Bharti Airtel, Zee Entertain, Aditya BirlaNuvo: Sukhani|6.23 pm
27 Feb 2013|Bharti Airtel gains more than 2% on outlook optimism|9.36 am
27 Feb 2013|Morgan Stanley, Nomura upgrade Bharti Airtel|9.16 am
26 Feb 2013|Buy SBI, Infosys, Bharti Airtel: Sukhani|6.57 pm
26 Feb 2013|Go long on RIL, Bharti Airtel, HDFC: Sukhani|6.49 pm
26 Feb 2013|Bharti Airtel can touch Rs 380: Thununguntla|3.46 pm
26 Feb 2013|Avoid Bharti Airtel: Phani Sekhar|3.39 pm
26 Feb 2013|Bharti Airtel consolidated Dec '12 sales at Rs 20,253.70 crore|2.34 pm
26 Feb 2013|Bharti, Idea shoot up after ignoring spectrum auction|10.03 am
25 Feb 2013|Auction needs relook, reserve price too high: Harish Salve|10.47 pm
25 Feb 2013|Airtel to launch 4G services in Chandigarh by March-end|5.52 pm
25 Feb 2013|Buy ONGC, Bharti Airtel, HDFC: Sukhani|3.08 pm
23 Feb 2013|Buy Infosys, Reliance, Bharti for next week: Sukhani|4.23 pm
22 Feb 2013|Bharti Airtel may rally to Rs 316, says SP Tulsian|8.42 pm
22 Feb 2013|Sell Bharti Airtel on rally, says Kulkarni|6.01 pm
22 Feb 2013|Idea Cellular may see 30-35% upside, says Roy|5.49 pm
22 Feb 2013|Buy Bharti Airtel, Idea Cellular: Sukhani|5.43 pm
22 Feb 2013|Buy Bharti Airtel: Sukhani|4.19 pm
22 Feb 2013|Bharti Airtel to meet investors for $1bn bond sale|4.16 pm
22 Feb 2013|Bharti Airtel to meet investors for potential USD bond sale|1.26 pm
20 Feb 2013|Bharti Airtel, Vodafone challenge airwave auction|9.22 pm
20 Feb 2013|RIL may enter voice mkt; telecom needs consolidation: Kotak|4.15 pm
20 Feb 2013|Sell Bharti Airtel: Monal Desai|3.56 pm
20 Feb 2013|Nokia, Vodafone, Flipkart top Nielsen consumer rankings|3.40 pm
19 Feb 2013|Don't take coercive action against Bharti cos: TDSAT to DoT|10.58 pm
